sentence_id|words|labels
1302|palettes|B-INSTRUMENT-AGENCY
1302|and|O
1302|actions|O
1303|The|O
1303|horizontal|O
1303|branch|B-COMPONENT-WHOLE
1303|is|O
1303|a|O
1303|part|O
1303|of|O
1303|the|O
1303|Hertzsprung|O
1303|-Russell|O
1303|H-R|O
1303|diagram|B-COMPONENT-WHOLE
1303|that|O
1303|represents|O
1303|stars|O
1303|that|O
1303|burn|O
1303|helium|O
1303|in|O
1303|thier|O
1303|cores|O
1304|Yellow|O
1304|fever|B-CAUSE-EFFECT
1304|is|O
1304|caused|O
1304|by|O
1304|infection|O
1304|with|O
1304|yellow|O
1304|fever|B-CAUSE-EFFECT
1304|virus|B-CAUSE-EFFECT
1304|which|O
1304|is|O
1304|transmitted|O
1304|by|O
1304|the|O
1304|bite|O
1304|of|O
1304|infected|O
1304|mosquitoes|O
1305|The|O
1305|painting|O
1305|was|O
1305|one|O
1305|of|O
1305|the|O
1305|first|O
1305|used|O
1305|as|O
1305|a|O
1305|poster|O
1305|in|O
1305|an|O
1305|advertising|B-MESSAGE-TOPIC
1305|campaign|I-MESSAGE-TOPIC
1305|for|O
1305|soap|B-MESSAGE-TOPIC
1305|powder|I-MESSAGE-TOPIC
1306|While|O
1306|making|O
1306|observations|B-OTHER
1306|of|O
1306|the|O
1306|microfossil|O
1306|through|O
1306|the|O
1306|binocular|O
1306|microscope|B-OTHER
1306|or|O
1306|on|O
1306|a|O
1306|computer|O
1306|monitor|O
1306|the|O
1306|investigator|O
1306|needed|O
1306|to|O
1306|manually|O
1306|move|O
1306|the|O
1306|specimen|O
1307|Cuba|O
1307|is|O
1307|already|O
1307|a|O
1307|customer|O
1307|and|O
1307|now|O
1307|the|O
1307|state|O
1307|development|O
1307|bank|O
1307|BNDES|O
1307|plans|O
1307|to|O
1307|finance|O
1307|the|O
1307|export|O
1307|of|O
1307|ethanol|O
1307|knowhow|O
1307|to|O
1307|Africa|O
1307|where|O
1307|the|O
1307|hopes|O
1307|of|O
1307|countries|O
1307|such|O
1307|as|O
1307|Ghana|O
1307|are|O
1307|pinned|O
1307|on|O
1307|the|O
1307|jatropha|B-PRODUCT-PRODUCER
1307|plant|B-PRODUCT-PRODUCER
1308|The|O
1308|nuclear|O
1308|hormone|O
1308|receptor|O
1308|superfamily|B-COMPONENT-WHOLE
1308|consists|O
1308|of|O
1308|structurally|O
1308|related|O
1308|ligand-dependent|O
1308|transcription|O
1308|factors|B-COMPONENT-WHOLE
1308|and|O
1308|a|O
1308|large|O
1308|number|O
1308|of|O
1308|orphan|O
1308|receptors|O
1308|for|O
1308|which|O
1308|the|O
1308|ligand|O
1308|has|O
1308|not|O
1308|yet|O
1308|been|O
1308|identified|O
1309|When|O
1309|a|O
1309|watch|B-MEMBER-COLLECTION
1309|of|O
1309|nightingales|B-MEMBER-COLLECTION
1309|is|O
1309|at|O
1309|the|O
1309|height|O
1309|of|O
1309|breeding|O
1309|season|O
1309|the|O
1309|males|O
1309|serenade|O
1309|their|O
1309|prospective|O
1309|brides|O
1309|with|O
1309|one|O
1309|of|O
1309|the|O
1309|most|O
1309|glorious|O
1309|and|O
1309|celebrated|O
1309|bird|O
1309|songs|O
1309|there|O
1309|is|O
1310|Pet|O
1310|owners|O
1310|have|O
1310|released|O
1310|pythons|B-ENTITY-DESTINATION
1310|into|O
1310|the|O
1310|wild|B-ENTITY-DESTINATION
1310|when|O
1310|they|O
1310|had|O
1310|grown|O
1310|too|O
1310|large|O
1310|for|O
1310|the|O
1310|owners|O
1310|to|O
1310|care|O
1310|for|O
1310|them|O
1311|Biddle|O
1311|has|O
1311|done|O
1311|a|O
1311|thorough|O
1311|job|O
1311|of|O
1311|cutting|O
1311|through|O
1311|the|O
1311|thicket|B-OTHER
1311|of|O
1311|contradictions|B-OTHER
1311|and|O
1311|fantasies|O
1311|that|O
1311|surround|O
1311|the|O
1311|strategic|O
1311|bombing|O
1311|debate|O
1311|from|O
1311|1914|O
1311|to|O
1311|1945|O
1312|Three|O
1312|houses|B-ENTITY-DESTINATION
1312|are|O
1312|handed|O
1312|over|O
1312|to|O
1312|beneficiaries|B-ENTITY-DESTINATION
1313|The|O
1313|term|B-ENTITY-ORIGIN
1313|Baroque|O
1313|was|O
1313|derived|O
1313|from|O
1313|a|O
1313|Portuguese|O
1313|word|B-ENTITY-ORIGIN
1313|meaning|O
1313|a|O
1313|pearl|O
1313|of|O
1313|irregular|O
1313|shape|O
1314|The|O
1314|former|O
1314|prime|O
1314|minister|O
1314|'s|O
1314|daughter|B-PRODUCT-PRODUCER
1314|made|O
1314|numerous|O
1314|offensive|O
1314|comments|B-PRODUCT-PRODUCER
1314|about|O
1314|a|O
1314|French|O
1314|mixed-race|O
1314|tennis|O
1314|player|O
1315|A|O
1315|freight|O
1315|train|O
1315|on|O
1315|the|O
1315|Chicago|O
1315|and|O
1315|Alton|O
1315|Railroad|O
1315|while|O
1315|approaching|O
1315|this|O
1315|city|O
1315|yesterday|O
1315|morning|O
1315|dashed|O
1315|into|O
1315|a|O
1315|drove|B-MEMBER-COLLECTION
1315|of|O
1315|cattle|B-MEMBER-COLLECTION
1315|killing|O
1315|three|O
1315|of|O
1315|them|O
1316|This|O
1316|Italian|O
1316|dish|B-COMPONENT-WHOLE
1316|is|O
1316|made|O
1316|with|O
1316|gelatinous|O
1316|veal|O
1316|shanks|B-COMPONENT-WHOLE
1316|that|O
1316|are|O
1316|braised|O
1316|with|O
1316|fresh|O
1316|vegetables|O
1316|and|O
1316|rich|O
1316|stock|O
1317|Pink|O
1317|Kodiak|O
1317|is|O
1317|coming|O
1317|in|O
1317|like|O
1317|a|O
1317|rake|B-MEMBER-COLLECTION
1317|of|O
1317|colts|B-MEMBER-COLLECTION
1318|On|O
1318|29|O
1318|August|O
1318|1914|O
1318|C|O
1318|Squadron|O
1318|of|O
1318|the|O
1318|12th|O
1318|Lancers|O
1318|made|O
1318|a|O
1318|successful|O
1318|charge|O
1318|against|O
1318|a|O
1318|dismounted|O
1318|squadron|B-MEMBER-COLLECTION
1318|of|O
1318|Prussian|O
1318|dragoons|B-MEMBER-COLLECTION
1319|This|O
1319|manuscript|B-MESSAGE-TOPIC
1319|describes|O
1319|two|O
1319|specific|O
1319|features|B-MESSAGE-TOPIC
1319|that|O
1319|we|O
1319|have|O
1319|found|O
1319|to|O
1319|be|O
1319|effective|O
1319|in|O
1319|generating|O
1319|high|O
1319|quality|O
1319|models|O
1320|He|O
1320|put|O
1320|the|O
1320|card|B-ENTITY-DESTINATION
1320|into|O
1320|his|O
1320|mobile|B-ENTITY-DESTINATION
1320|phone|I-ENTITY-DESTINATION
1321|Joseph|O
1321|Herrin|O
1321|a|O
1321|dear|O
1321|brother|O
1321|in|O
1321|the|O
1321|Lord|O
1321|has|O
1321|added|O
1321|insight|B-ENTITY-DESTINATION
1321|into|O
1321|the|O
1321|message|B-ENTITY-DESTINATION
1322|Purely|O
1322|textual|O
1322|posters|B-MESSAGE-TOPIC
1322|advertised|O
1322|the|O
1322|plays|B-MESSAGE-TOPIC
1322|of|O
1322|Shakespeare|O
1322|and|O
1322|made|O
1322|citizens|O
1322|aware|O
1322|of|O
1322|government|O
1322|proclamations|O
1322|for|O
1322|centuries|O
1323|The|O
1323|conceptual|O
1323|foundation|B-PRODUCT-PRODUCER
1323|for|O
1323|creation|O
1323|of|O
1323|the|O
1323|Internet|O
1323|was|O
1323|largely|O
1323|created|O
1323|by|O
1323|three|O
1323|individuals|B-PRODUCT-PRODUCER
1323|and|O
1323|a|O
1323|research|O
1323|conference|O
1323|each|O
1323|of|O
1323|which|O
1323|changed|O
1323|the|O
1323|way|O
1323|we|O
1323|thought|O
1323|about|O
1323|technology|O
1323|by|O
1323|accurately|O
1323|predicting|O
1323|its|O
1323|future|O
1324|Following|O
1324|the|O
1324|convention|O
1324|'s|O
1324|sports|O
1324|theme|O
1324|we|O
1324|placed|O
1324|a|O
1324|fun|O
1324|invitation|B-ENTITY-DESTINATION
1324|with|O
1324|an|O
1324|AstroTurf|O
1324|look|O
1324|inside|O
1324|a|O
1324|branded|O
1324|water|O
1324|bottle|B-ENTITY-DESTINATION
1325|A|O
1325|dissimulation|B-MEMBER-COLLECTION
1325|of|O
1325|small|O
1325|birds|B-MEMBER-COLLECTION
1325|arrived|O
1325|near|O
1325|our|O
1325|place|O
1325|last|O
1325|week|O
1325|and|O
1325|took|O
1325|over|O
1325|our|O
1325|tree|O
1325|outside|O
1326|Even|O
1326|though|O
1326|his|O
1326|16-month|O
1326|old|O
1326|suffered|O
1326|from|O
1326|severe|O
1326|burns|B-CAUSE-EFFECT
1326|on|O
1326|her|O
1326|body|O
1326|caused|O
1326|by|O
1326|boiling|B-CAUSE-EFFECT
1326|water|I-CAUSE-EFFECT
1326|spilled|O
1326|on|O
1326|her|O
1326|father|O
1326|refuses|O
1326|to|O
1326|allow|O
1326|ambulance|O
1326|to|O
1326|take|O
1326|his|O
1326|daughter|O
1326|to|O
1326|Hadassah|O
1326|because|O
1326|'rabbi|O
1326|advised|O
1326|otherwise|O
1326|'|O
1327|This|O
1327|study|O
1327|presents|O
1327|a|O
1327|comprehensive|O
1327|methodology|O
1327|for|O
1327|calculating|O
1327|the|O
1327|cost|O
1327|to|O
1327|society|B-OTHER
1327|of|O
1327|various|O
1327|criminal|O
1327|acts|B-OTHER
1328|The|O
1328|launcher|O
1328|released|O
1328|a|O
1328|satellite|B-ENTITY-DESTINATION
1328|into|O
1328|geosynchronous|O
1328|transfer|O
1328|orbit|B-ENTITY-DESTINATION
1328|at|O
1328|2331|O
1328|GMT|O
1329|In|O
1329|Western|O
1329|Australia|O
1329|the|O
1329|helve|B-COMPONENT-WHOLE
1329|of|O
1329|the|O
1329|hatchet|B-COMPONENT-WHOLE
1329|is|O
1329|pointed|O
1329|and|O
1329|the|O
1329|natives|O
1329|after|O
1329|making|O
1329|the|O
1329|notch|O
1329|stick|O
1329|the|O
1329|tool|O
1329|in|O
1329|the|O
1329|bark|O
1329|and|O
1329|lift|O
1329|themselves|O
1329|up|O
1329|with|O
1329|it|O
1330|A|O
1330|wisp|B-MEMBER-COLLECTION
1330|of|O
1330|snipes|B-MEMBER-COLLECTION
1330|utter|O
1330|their|O
1330|well|O
1330|known|O
1330|cry|O
1330|and|O
1330|scud|O
1330|over|O
1330|the|O
1330|heath|O
1330|;|O
1330|one|O
1330|of|O
1330|these|O
1330|is|O
1330|secured|O
1331|The|O
1331|fad|O
1331|started|O
1331|when|O
1331|a|O
1331|certain|O
1331|brand|B-OTHER
1331|of|O
1331|socks|O
1331|manufactured|O
1331|by|O
1331|an|O
1331|American|O
1331|company|B-OTHER
1331|became|O
1331|popular|O
1331|among|O
1331|Japanese|O
1331|schoolgirls|O
1332|In|O
1332|a|O
1332|taped|O
1332|interview|B-MESSAGE-TOPIC
1332|she|O
1332|recounted|O
1332|two|O
1332|occasions|B-MESSAGE-TOPIC
1332|on|O
1332|which|O
1332|she|O
1332|had|O
1332|lent|O
1332|money|O
1333|An|O
1333|unnamed|O
1333|lifeguard|B-ENTITY-DESTINATION
1333|was|O
1333|pushed|O
1333|into|O
1333|the|O
1333|pool|B-ENTITY-DESTINATION
1334|When|O
1334|we|O
1334|were|O
1334|in|O
1334|junior|O
1334|high|O
1334|school|O
1334|my|O
1334|friend|B-PRODUCT-PRODUCER
1334|made|O
1334|a|O
1334|map|B-PRODUCT-PRODUCER
1334|of|O
1334|the|O
1334|school|O
1334|lunch|O
1334|tables|O
1334|according|O
1334|to|O
1334|popularity|O
1335|After|O
1335|5|O
1335|minutes|O
1335|or|O
1335|so|O
1335|the|O
1335|problem|B-OTHER
1335|went|O
1335|away|O
1335|from|O
1335|an|O
1335|operational|O
1335|perspective|B-OTHER
1336|Frazerian|O
1336|theory|O
1336|of|O
1336|corn|B-OTHER
1336|spirits|B-OTHER
1336|and|O
1336|fertility|O
1336|and|O
1336|have|O
1336|thus|O
1336|needed|O
1336|to|O
1336|enquire|O
1336|no|O
1336|further|O
1336|so|O
1336|their|O
1336|distribution|O
1336|and|O
1336|function|O
1336|remains|O
1336|unclear|O
1337|The|O
1337|author|B-OTHER
1337|cites|O
1337|the|O
1337|case|B-OTHER
1337|of|O
1337|an|O
1337|American|O
1337|citizen|O
1337|during|O
1337|the|O
1337|general|O
1337|war|O
1338|The|O
1338|cover|B-COMPONENT-WHOLE
1338|of|O
1338|the|O
1338|magazine|B-COMPONENT-WHOLE
1338|featured|O
1338|the|O
1338|famous|O
1338|image|O
1338|of|O
1338|Einstein|O
1338|taken|O
1338|in|O
1338|1947|O
1338|by|O
1338|American|O
1338|portrait|O
1338|photographer|O
1338|Philippe|O
1338|Halsman|O
1339|Two|O
1339|other|O
1339|structures|O
1339|in|O
1339|the|O
1339|depth|O
1339|of|O
1339|the|O
1339|midbrain|B-COMPONENT-WHOLE
1339|that|O
1339|are|O
1339|important|O
1339|for|O
1339|normal|O
1339|motor|O
1339|function|O
1339|are|O
1339|the|O
1339|red|O
1339|nucleus|B-COMPONENT-WHOLE
1339|not|O
1339|visible|O
1339|and|O
1339|the|O
1339|substantia|O
1339|nigra|O
1340|On|O
1340|8|O
1340|February|O
1340|1992|O
1340|Ulysses|O
1340|reached|O
1340|Jupiter|O
1340|for|O
1340|the|O
1340|gravity-assist|O
1340|manoeuvre|O
1340|that|O
1340|placed|O
1340|the|O
1340|spacecraft|B-ENTITY-DESTINATION
1340|in|O
1340|a|O
1340|polar|O
1340|orbit|B-ENTITY-DESTINATION
1341|A|O
1341|tealight|O
1341|or|O
1341|nightlight|O
1341|is|O
1341|a|O
1341|candle|B-COMPONENT-WHOLE
1341|used|O
1341|in|O
1341|tea|O
1341|or|O
1341|food|O
1341|warmers|B-COMPONENT-WHOLE
1341|or|O
1341|because|O
1341|they|O
1341|last|O
1341|for|O
1341|many|O
1341|hours|O
1341|as|O
1341|a|O
1341|night|O
1341|light|O
1342|The|O
1342|painter|B-INSTRUMENT-AGENCY
1342|continues|O
1342|adding|O
1342|paint|B-INSTRUMENT-AGENCY
1342|on|O
1342|top|O
1342|of|O
1342|still|O
1342|wet|O
1342|paint|B-INSTRUMENT-AGENCY
1342|rather|O
1342|than|O
1342|waiting|O
1342|a|O
1342|lengthy|O
1342|amount|O
1342|of|O
1342|time|O
1342|to|O
1342|allow|O
1342|each|O
1342|layer|O
1342|of|O
1342|paint|B-INSTRUMENT-AGENCY
1342|to|O
1342|dry|O
1343|The|O
1343|new|O
1343|bratpack|B-MEMBER-COLLECTION
1343|of|O
1343|boys|B-MEMBER-COLLECTION
1343|be|O
1343|it|O
1343|Ranbir|O
1343|or|O
1343|Imran|O
1343|or|O
1343|Shahid|O
1343|or|O
1343|Neil|O
1343|are|O
1343|way|O
1343|too|O
1343|'Chikna|O
1343|'|O
1343|to|O
1343|be|O
1343|taken|O
1343|seriously|O
1343|as|O
1343|action|O
1343|heroes|O
1343|and|O
1343|the|O
1343|slightly|O
1343|senior|O
1343|Abhishek|O
1343|Bachchan|O
1343|John|O
1343|Abraham|O
1343|and|O
1343|Hrithik|O
1343|Roshan|O
1343|are|O
1343|content|O
1343|playing|O
1343|roles|O
1343|that|O
1343|require|O
1343|sophistication|O
1344|The|O
1344|bomb|B-CONTENT-CONTAINER
1344|weighing|O
1344|6kg|O
1344|was|O
1344|inside|O
1344|a|O
1344|box|B-CONTENT-CONTAINER
1344|fitted|O
1344|with|O
1344|an|O
1344|electronic|O
1344|detonator|O
1345|The|O
1345|Mother|B-MEMBER-COLLECTION
1345|Superior|I-MEMBER-COLLECTION
1345|is|O
1345|a|O
1345|member|O
1345|of|O
1345|the|O
1345|corporation|B-MEMBER-COLLECTION
1346|The|O
1346|army|B-OTHER
1346|of|O
1346|Israel|O
1346|was|O
1346|utterly|O
1346|defeated|O
1346|and|O
1346|its|O
1346|camp|O
1346|ransacked|O
1346|which|O
1346|terribly|O
1346|augmented|O
1346|the|O
1346|horrors|O
1346|and|O
1346|disasters|O
1346|of|O
1346|the|O
1346|rout|B-OTHER
1346|of|O
1346|Saul|O
1346|'s|O
1346|army|B-OTHER
1347|The|O
1347|feed|O
1347|wire|O
1347|connecting|O
1347|the|O
1347|two|O
1347|blades|B-COMPONENT-WHOLE
1347|of|O
1347|the|O
1347|antenna|B-COMPONENT-WHOLE
1347|has|O
1347|a|O
1347|length|O
1347|of|O
1347|4|O
1347|mm|O
1347|and|O
1347|a|O
1347|radius|O
1347|of|O
1347|001|O
1347|mm|O
1348|On|O
1348|the|O
1348|other|O
1348|hand|O
1348|sentry|O
1348|tools|B-INSTRUMENT-AGENCY
1348|are|O
1348|used|O
1348|by|O
1348|sentries|B-INSTRUMENT-AGENCY
1348|in|O
1348|order|O
1348|to|O
1348|defend|O
1348|against|O
1348|spies|O
1349|The|O
1349|sword|B-ENTITY-ORIGIN
1349|was|O
1349|taken|O
1349|from|O
1349|his|O
1349|small|O
1349|hands|B-ENTITY-ORIGIN
1349|and|O
1349|placed|O
1349|back|O
1349|in|O
1349|its|O
1349|place|O
1349|on|O
1349|the|O
1349|wall|O
1350|Atopic|O
1350|dermatitis|B-CAUSE-EFFECT
1350|the|O
1350|most|O
1350|common|O
1350|type|O
1350|of|O
1350|eczema|O
1350|causes|O
1350|itchiness|B-CAUSE-EFFECT
1350|that|O
1350|'s|O
1350|worse|O
1350|in|O
1350|the|O
1350|colder|O
1350|months|O
1351|A|O
1351|woman|B-INSTRUMENT-AGENCY
1351|applies|O
1351|the|O
1351|patch|B-INSTRUMENT-AGENCY
1351|to|O
1351|the|O
1351|skin|O
1351|of|O
1351|her|O
1351|abdomen|O
1351|or|O
1351|buttock|O
1351|for|O
1351|three|O
1351|and|O
1351|a|O
1351|half|O
1351|weeks|O
1352|The|O
1352|student|O
1352|took|O
1352|the|O
1352|note|B-ENTITY-DESTINATION
1352|to|O
1352|the|O
1352|class|B-ENTITY-DESTINATION
1352|room|I-ENTITY-DESTINATION
1353|As|O
1353|a|O
1353|little|O
1353|boy|O
1353|he|O
1353|learned|O
1353|about|O
1353|politics|B-MESSAGE-TOPIC
1353|from|O
1353|the|O
1353|parodies|B-MESSAGE-TOPIC
1353|done|O
1353|on|O
1353|Saturday|O
1353|Night|O
1353|Live|O
1354|The|O
1354|actress|B-ENTITY-DESTINATION
1354|willingly|O
1354|moved|O
1354|into|O
1354|a|O
1354|rehabilitation|O
1354|center|B-ENTITY-DESTINATION
1354|in|O
1354|California|O
1355|The|O
1355|priority|O
1355|of|O
1355|hoisting|O
1355|locations|O
1355|depends|O
1355|on|O
1355|the|O
1355|rig|B-COMPONENT-WHOLE
1355|of|O
1355|the|O
1355|vessel|B-COMPONENT-WHOLE
1356|I|O
1356|kept|O
1356|a|O
1356|spray|O
1356|bottle|B-CONTENT-CONTAINER
1356|with|O
1356|vinegar|B-CONTENT-CONTAINER
1356|in|O
1356|it|O
1357|The|O
1357|frame|B-CONTENT-CONTAINER
1357|encloses|O
1357|a|O
1357|rectangular|O
1357|picture|B-CONTENT-CONTAINER
1357|that|O
1357|has|O
1357|the|O
1357|same|O
1357|area|O
1357|as|O
1357|the|O
1357|frame|B-CONTENT-CONTAINER
1357|itself|O
1358|My|O
1358|eyes|O
1358|have|O
1358|seen|O
1358|the|O
1358|defeat|O
1358|of|O
1358|my|O
1358|adversaries|O
1358|;|O
1358|my|O
1358|ears|O
1358|have|O
1358|heard|O
1358|the|O
1358|rout|B-OTHER
1358|of|O
1358|my|O
1358|wicked|O
1358|foes|B-OTHER
1359|The|O
1359|lid|B-COMPONENT-WHOLE
1359|of|O
1359|the|O
1359|anthropoid|O
1359|coffin|B-COMPONENT-WHOLE
1359|of|O
1359|Khonstefnakht|O
1359|dates|O
1359|from|O
1359|the|O
1359|4th|O
1359|century|O
1359|BC|O
1360|On|O
1360|the|O
1360|studio|O
1360|version|O
1360|the|O
1360|song|B-COMPONENT-WHOLE
1360|breaks|O
1360|wide|O
1360|open|O
1360|after|O
1360|the|O
1360|second|O
1360|chorus|B-COMPONENT-WHOLE
1360|with|O
1360|a|O
1360|string|O
1360|section|O
1360|as|O
1360|Ryan|O
1360|rips|O
1360|up|O
1360|the|O
1360|harmonica|O
1361|Dolphins|B-PRODUCT-PRODUCER
1361|created|O
1361|tools|B-PRODUCT-PRODUCER
1361|to|O
1361|use|O
1361|for|O
1361|entertainment|O
1362|This|O
1362|system|O
1362|proved|O
1362|to|O
1362|be|O
1362|effective|O
1362|during|O
1362|the|O
1362|earthquake|O
1362|;|O
1362|only|O
1362|one|O
1362|large|O
1362|painting|B-ENTITY-ORIGIN
1362|fell|O
1362|from|O
1362|an|O
1362|interior|O
1362|wall|B-ENTITY-ORIGIN
1362|which|O
1362|apparently|O
1362|took|O
1362|an|O
1362|unusually|O
1362|strong|O
1362|jolt|O
1363|Botulism|O
1363|is|O
1363|a|O
1363|rare|O
1363|but|O
1363|serious|O
1363|paralytic|O
1363|illness|B-CAUSE-EFFECT
1363|caused|O
1363|by|O
1363|a|O
1363|nerve|O
1363|toxin|B-CAUSE-EFFECT
1363|that|O
1363|is|O
1363|produced|O
1363|by|O
1363|the|O
1363|bacterium|O
1363|Clostridium|O
1363|botulinum|O
1364|My|O
1364|dog|B-COMPONENT-WHOLE
1364|has|O
1364|a|O
1364|little|O
1364|red|O
1364|ball|O
1364|on|O
1364|his|O
1364|snout|B-COMPONENT-WHOLE
1365|Employees|B-INSTRUMENT-AGENCY
1365|increasingly|O
1365|are|O
1365|turning|O
1365|to|O
1365|medication|B-INSTRUMENT-AGENCY
1365|-|O
1365|and|O
1365|away|O
1365|from|O
1365|therapy|O
1365|-|O
1365|to|O
1365|treat|O
1365|depression|O
1366|Down|O
1366|the|O
1366|winding|O
1366|path|O
1366|which|O
1366|curved|O
1366|among|O
1366|the|O
1366|rocks|O
1366|the|O
1366|little|O
1366|train|B-MEMBER-COLLECTION
1366|of|O
1366|baggage|O
1366|camels|B-MEMBER-COLLECTION
1366|was|O
1366|daintily|O
1366|picking|O
1366|its|O
1366|way|O
1367|He|O
1367|packed|O
1367|the|O
1367|sandwiches|B-ENTITY-DESTINATION
1367|into|O
1367|a|O
1367|knapsack|B-ENTITY-DESTINATION
1368|The|O
1368|frustration|B-MESSAGE-TOPIC
1368|during|O
1368|this|O
1368|period|O
1368|was|O
1368|reflected|O
1368|in|O
1368|comments|B-MESSAGE-TOPIC
1368|published|O
1368|in|O
1368|The|O
1368|Youngstown|O
1368|Daily|O
1368|Vindicator|O
1369|Koak|O
1369|et|O
1369|al|O
1369|14|O
1369|reported|O
1369|a|O
1369|case|O
1369|of|O
1369|such|O
1369|transformation|O
1369|in|O
1369|an|O
1369|enchondroma|O
1369|of|O
1369|the|O
1369|distal|O
1369|phalanx|B-COMPONENT-WHOLE
1369|of|O
1369|a|O
1369|toe|B-COMPONENT-WHOLE
1370|Some|O
1370|are|O
1370|just|O
1370|strange|O
1370|such|O
1370|as|O
1370|parliament|O
1370|of|O
1370|owls|O
1370|a|O
1370|knob|B-MEMBER-COLLECTION
1370|of|O
1370|pochards|B-MEMBER-COLLECTION
1370|a|O
1370|cohort|O
1370|of|O
1370|zebras|O
1371|The|O
1371|benefits|B-CAUSE-EFFECT
1371|from|O
1371|inflation|B-CAUSE-EFFECT
1371|which|O
1371|Professor|O
1371|Mulligan|O
1371|cites|O
1371|eg|O
1371|bailing|O
1371|out|O
1371|underwater|O
1371|mortgagers|O
1371|are|O
1371|better|O
1371|understood|O
1371|as|O
1371|a|O
1371|government|O
1371|sponsored|O
1371|transfer|O
1371|of|O
1371|wealth|O
1371|from|O
1371|savers|O
1371|to|O
1371|speculators|O
1372|In|O
1372|the|O
1372|Lower|O
1372|Mainland|O
1372|2003|O
1372|saw|O
1372|the|O
1372|usual|O
1372|raft|B-MEMBER-COLLECTION
1372|of|O
1372|architectural|O
1372|turkeys|B-MEMBER-COLLECTION
1372|with|O
1372|our|O
1372|highest|O
1372|density|O
1372|of|O
1372|under-achieving|O
1372|view-gobbling|O
1372|buildings|O
1372|in|O
1372|the|O
1372|flock|O
1372|of|O
1372|new|O
1372|condo|O
1372|towers|O
1372|under|O
1372|construction|O
1372|in|O
1372|Downtown|O
1372|South|O
1373|Get|O
1373|on|O
1373|board|O
1373|before|O
1373|the|O
1373|train|B-ENTITY-ORIGIN
1373|leaves|O
1373|the|O
1373|station|B-ENTITY-ORIGIN
1374|The|O
1374|concerto|B-CAUSE-EFFECT
1374|comes|O
1374|from|O
1374|the|O
1374|pop|B-CAUSE-EFFECT
1374|of|O
1374|gas|O
1374|bubbles|O
1374|escaping|O
1374|the|O
1374|joints|O
1374|snapping|O
1374|tendons|O
1374|and|O
1374|ligaments|O
1374|and|O
1374|rickety|O
1374|arthritic|O
1374|joints|O
1375|The|O
1375|wastes|B-ENTITY-ORIGIN
1375|leaked|O
1375|from|O
1375|these|O
1375|tanks|B-ENTITY-ORIGIN
1375|have|O
1375|been|O
1375|in|O
1375|contact|O
1375|with|O
1375|surrounding|O
1375|soils|O
1375|and|O
1375|vadose|O
1375|sediments|O
1375|for|O
1375|decades|O
1375|and|O
1375|have|O
1375|undergone|O
1375|significant|O
1375|geochemical|O
1375|and|O
1375|radiological|O
1375|transformations|O
1376|I|O
1376|sent|O
1376|the|O
1376|payment|B-ENTITY-DESTINATION
1376|to|O
1376|the|O
1376|registered|O
1376|email|B-ENTITY-DESTINATION
1376|address|I-ENTITY-DESTINATION
1376|in|O
1376|sandbox|O
1377|The|O
1377|bus|B-ENTITY-ORIGIN
1377|departed|O
1377|from|O
1377|Panaji|O
1377|bus|B-ENTITY-ORIGIN
1377|stand|B-ENTITY-ORIGIN
1377|at|O
1377|six|O
1377|am|O
1377|and|O
1377|reached|O
1377|Mangalore|O
1377|the|O
1377|same|O
1377|day|O
1377|at|O
1377|four|O
1377|in|O
1377|the|O
1377|evening|O
1378|The|O
1378|first|O
1378|part|B-MESSAGE-TOPIC
1378|teaches|O
1378|the|O
1378|alphabet|B-MESSAGE-TOPIC
1378|along|O
1378|with|O
1378|a|O
1378|fruit|O
1378|or|O
1378|vegetable|O
1379|The|O
1379|most|O
1379|famous|O
1379|unkindness|B-MEMBER-COLLECTION
1379|of|O
1379|six|O
1379|ravens|B-MEMBER-COLLECTION
1379|at|O
1379|the|O
1379|Tower|O
1379|of|O
1379|London|O
1379|are|O
1379|employees|O
1379|kept|O
1379|on|O
1379|staff|O
1379|at|O
1379|the|O
1379|expense|O
1379|of|O
1379|the|O
1379|British|O
1379|government|O
1380|The|O
1380|course|B-COMPONENT-WHOLE
1380|scaled|O
1380|the|O
1380|mountain|O
1380|via|O
1380|a|O
1380|very|O
1380|muddy|O
1380|run-up|B-COMPONENT-WHOLE
1381|Another|O
1381|misconception|O
1381|I|O
1381|see|O
1381|often|O
1381|is|O
1381|a|O
1381|fuzzy|O
1381|idea|O
1381|of|O
1381|the|O
1381|difference|O
1381|between|O
1381|the|O
1381|copy|O
1381|constructor|O
1381|and|O
1381|the|O
1381|assignment|B-OTHER
1381|operator|B-OTHER
1382|A|O
1382|regiment|B-MEMBER-COLLECTION
1382|of|O
1382|Swiss|O
1382|pikemen|B-MEMBER-COLLECTION
1382|recaptured|O
1382|some|O
1382|of|O
1382|their|O
1382|former|O
1382|glory|O
1382|during|O
1382|the|O
1382|Battle|O
1382|of|O
1382|Dreux|O
1382|in|O
1382|1562|O
1382|when|O
1382|they|O
1382|singlehandedly|O
1382|defended|O
1382|the|O
1382|city|O
1382|of|O
1382|Dreux|O
1382|long|O
1382|enough|O
1382|for|O
1382|the|O
1382|Catholic|O
1382|army|O
1382|to|O
1382|send|O
1382|in|O
1382|reinforcements|O
1383|The|O
1383|gunmen|B-ENTITY-ORIGIN
1383|ran|O
1383|away|O
1383|from|O
1383|the|O
